user_id,hotel_name,rating,price,trip_type,companion,star,district,destination
,5footway.inn Project Ann Siang,4,0.008646241,leisure,solo,2,Chinatown, Singapore
,5footway.inn Project Ann Siang,4,0.008646241,business,solo,2,Chinatown, Singapore
,5footway.inn Project Boat Quay,3,0.042985573,business,family,1,Boat Quay, Singapore
,5footway.inn Project Boat Quay,3,0.045392765,business,friend,1,Boat Quay, Singapore
,5footway.inn Project Boat Quay,3,0.007041446,leisure,solo,1,Boat Quay, Singapore
,5footway.inn Project Boat Quay,3,0.042985573,leisure,family,1,Boat Quay, Singapore
,5footway.inn Project Boat Quay,3,0.045392765,leisure,friend,1,Boat Quay, Singapore
,5footway.inn Project Boat Quay,3,0.007041446,business,solo,1,Boat Quay, Singapore
,5footway.inn Project Chinatown 1,3,0.006239049,leisure,solo,1,Chinatown, Singapore
,5footway.inn Project Chinatown 1,3,0.042952822,business,family,1,Chinatown, Singapore
,5footway.inn Project Chinatown 1,3,0.006239049,business,solo,1,Chinatown, Singapore
,5footway.inn Project Chinatown 2,3,0.042985573,business,family,1,Chinatown, Singapore
,60s hostel,4,0.059688539,business,couple,1,Lavender, Singapore
,60s hostel,4,0.059688539,leisure,couple,1,Lavender, Singapore
,7 Wonders Boutique Capsule,4,0.121014623,leisure,family,2,Lavender, Singapore
,7 Wonders Boutique Capsule,4,0.005764161,leisure,solo,2,Lavender, Singapore
,7 Wonders Boutique Capsule,4,0.121014623,business,family,2,Lavender, Singapore
,85 Beach Garden Hotel,3,0.027183258,business,family,2,Singapore,0
,85 Beach Garden Hotel,3,0.025955098,business,couple,2,Singapore,0
,85 Beach Garden Hotel,3,0.025955098,leisure,solo,2,Singapore,0
,85 Beach Garden Hotel,3,0.025955098,business,solo,2,Singapore,0
,85 Beach Garden Hotel,3,0.025955098,leisure,couple,2,Singapore,0
,ABC Premium Hostel,4,0.018799024,leisure,couple,1,Singapore,0
,ABC Premium Hostel,4,0.018799024,business,couple,1,Singapore,0
,ABC Premium Hostel,4,0.004486875,leisure,solo,1,Singapore,0
,ABC Premium Hostel,4,0.004486875,business,solo,1,Singapore,0
,AMOY by Far East Hospitality,5,0.215042494,business,friend,4,Marina Bay, Singapore
,AMOY by Far East Hospitality,5,0.215042494,leisure,friend,4,Marina Bay, Singapore
,Adamson Inn,4,0.009808898,business,solo,1,Kampong Glam, Singapore
,Adamson Inn,4,0.049453879,business,family,1,Kampong Glam, Singapore
,Adamson Inn,4,0.009808898,leisure,solo,1,Kampong Glam, Singapore
,Aljunied@SG,3,0.018799024,business,couple,1,Singapore,0
,Aljunied@SG,3,0.030654855,leisure,friend,1,Singapore,0
,Aljunied@SG,3,0.018799024,leisure,couple,1,Singapore,0
,Amara Sanctuary Resort Sentosa,3.5,0.180293776,business,family,5,Sentosa Island, Singapore
,Amara Sanctuary Resort Sentosa,3.5,0.095861922,business,couple,5,Sentosa Island, Singapore
,Amara Sanctuary Resort Sentosa,3.5,0.180293776,leisure,family,5,Sentosa Island, Singapore
,Amara Sanctuary Resort Sentosa,3.5,0.095861922,leisure,couple,5,Sentosa Island, Singapore
,Amara Singapore,4,0.088296461,business,family,4,Singapore,0
,Amara Singapore,4,0.064797681,leisure,solo,4,Singapore,0
,Amara Singapore,4,0.064797681,business,solo,4,Singapore,0
,Amara Singapore,4,0.064797681,business,couple,4,Singapore,0
,Ambassador Transit Hotel - Terminal 2,4,0.039235594,leisure,couple,3,Singapore,0
,Ambassador Transit Hotel - Terminal 2,4,0.016752092,leisure,solo,3,Singapore,0
,Ambassador Transit Hotel - Terminal 2,4,0.039235594,business,couple,3,Singapore,0
,Amber Hotel Katong,4,0.031064241,business,solo,2,Katong, Singapore
,Amber Hotel Katong,4,0.031064241,leisure,solo,2,Katong, Singapore
,Amrise Hotel,2,0.011986834,business,solo,2,Singapore,0
,Amrise Hotel,2,0.011986834,leisure,couple,2,Singapore,0
,Amrise Hotel,2,0.011986834,business,couple,2,Singapore,0
,Aqueen Heritage Hotel Joo Chiat,4,0.076031244,leisure,friend,3,Singapore,0
,Aqueen Heritage Hotel Joo Chiat,4,0.035158105,business,solo,3,Singapore,0
,Aqueen Heritage Hotel Joo Chiat,4,0.076031244,business,friend,3,Singapore,0
,Aqueen Heritage Hotel Joo Chiat,4,0.035158105,leisure,solo,3,Singapore,0
,Aqueen Hotel Balestier,4,0.034126451,business,couple,3,Novena, Singapore
,Aqueen Hotel Balestier,4,0.034126451,leisure,couple,3,Novena, Singapore
,Aqueen Hotel Balestier,4,0.024923445,leisure,solo,3,Novena, Singapore
,Aqueen Hotel Balestier,4,0.024923445,business,solo,3,Novena, Singapore
,Aqueen Hotel Paya Lebar,4,0.100561678,business,family,3,Singapore,0
,Aqueen Hotel Paya Lebar,4,0.100561678,leisure,family,3,Singapore,0
,Aqueen Hotel Paya Lebar,4,0.047423322,leisure,couple,3,Singapore,0
,Aqueen Hotel Paya Lebar,4,0.047423322,business,couple,3,Singapore,0
,Aqueen Jalan Besar Hotel,3,0.048242095,business,solo,3,Lavender, Singapore
,Aqueen Jalan Besar Hotel,3,0.048242095,leisure,couple,3,Lavender, Singapore
,Aqueen Jalan Besar Hotel,3,0.048242095,business,couple,3,Lavender, Singapore
,Aqueen Jalan Besar Hotel,3,0.055594675,leisure,family,3,Lavender, Singapore
,Aqueen Jalan Besar Hotel,3,0.055594675,business,family,3,Lavender, Singapore
,Arena Suites,3,0.071134983,leisure,couple,3,Singapore,0
,Arena Suites,3,0.147985,leisure,friend,3,Singapore,0
,Arena Suites,3,0.147985,business,friend,3,Singapore,0
,Arena Suites,3,0.071134983,business,family,3,Singapore,0
,Arena Suites,3,0.071134983,business,solo,3,Singapore,0
,Arena Suites,3,0.071134983,leisure,solo,3,Singapore,0
,Arena Suites,3,0.071134983,business,couple,3,Singapore,0
,Arianna Hotel,1.5,0.02043657,leisure,couple,2,Little India, Singapore
,Arianna Hotel,1.5,0.046604549,leisure,friend,2,Little India, Singapore
,Arianna Hotel,1.5,0.046604549,business,friend,2,Little India, Singapore
,Ark Hostel,4.5,0.043329458,business,family,1,Singapore,0
,Arton Boutique Hotel,4,0.038040185,leisure,solo,3,Lavender, Singapore
,Arton Boutique Hotel,4,0.038040185,business,solo,3,Lavender, Singapore
,Ascott Orchard Singapore,5,0.300899013,business,friend,5,Orchard, Singapore
,Ascott Orchard Singapore,5,0.12019585,business,couple,5,Orchard, Singapore
,Ascott Orchard Singapore,5,0.300899013,leisure,friend,5,Orchard, Singapore
,Ascott Raffles Place Singapore,5,0.321335582,leisure,friend,5,Marina Bay, Singapore
,Ascott Raffles Place Singapore,5,0.321335582,business,friend,5,Marina Bay, Singapore
,Asphodel Inn,3,0.027265135,leisure,couple,2,Lavender, Singapore
,Asphodel Inn,3,0.027265135,business,couple,2,Lavender, Singapore
,Asphodel Inn,3,0.027265135,business,solo,2,Lavender, Singapore
,Backpackers@SG,4,0.012265217,leisure,couple,1,Lavender, Singapore
,Backpackers@SG,4,0.012265217,business,couple,1,Lavender, Singapore
,Backpackers@SG,4,0.038416821,business,family,1,Lavender, Singapore
,Backpackers@SG,4,0.038416821,business,friend,1,Lavender, Singapore
,Backpackers@SG,4,0.038416821,leisure,friend,1,Lavender, Singapore
,Bay Hotel Singapore,4,0.082172041,leisure,family,4,Singapore,0
,Bay Hotel Singapore,4,0.0645848,business,solo,4,Singapore,0
,Bay Hotel Singapore,4,0.0645848,leisure,solo,4,Singapore,0
,Bay Hotel Singapore,4,0.082172041,business,family,4,Singapore,0
,Beach Hotel Singapore,3,0.032226898,leisure,couple,2,Singapore,0
,Beach Hotel Singapore,3,0.032226898,business,couple,2,Singapore,0
,Beary Best! by a beary good hostel,4,0.031146118,leisure,couple,1,Chinatown, Singapore
,Beary Best! by a beary good hostel,4,0.031146118,business,couple,1,Chinatown, Singapore
,Beds and Dreams Inn @ Chinatown 1,4,0.061309709,leisure,friend,2,Chinatown, Singapore
,Beds and Dreams Inn @ Chinatown 1,4,0.061309709,business,friend,2,Chinatown, Singapore
,Beds and Dreams Inn @ Chinatown 1,4,0.061309709,business,couple,2,Chinatown, Singapore
,Betel Box Backpackers Hostel,4,0.002439943,leisure,solo,1,Katong, Singapore
,Betel Box Backpackers Hostel,4,0.002439943,business,solo,1,Katong, Singapore
,Betel Box Backpackers Hostel,4,0.010627671,business,couple,1,Katong, Singapore
,Blanc Inn,4,0.016113449,leisure,solo,2,Lavender, Singapore
,Blanc Inn,4,0.016113449,business,solo,2,Lavender, Singapore
,Bliss Hotel Singapore,4,0.112712267,leisure,friend,3,Chinatown, Singapore
,Bliss Hotel Singapore,4,0.112712267,business,friend,3,Chinatown, Singapore
,Blissful Loft,3,0.016129825,business,couple,1,Boat Quay, Singapore
,Blissful Loft,3,0.016129825,leisure,couple,1,Boat Quay, Singapore
,Box Capsule Hostel,4,0.047996463,leisure,friend,1,Chinatown, Singapore
,Box Capsule Hostel,4,0.00825323,leisure,solo,1,Chinatown, Singapore
,Box Capsule Hostel,4,0.047996463,business,friend,1,Chinatown, Singapore
,Bright Star Hotel,3,0.024841567,business,solo,2,Singapore,0
,Bright Star Hotel,3,0.024841567,leisure,solo,2,Singapore,0
,Bunc Hostel,4,0.020174562,business,couple,2,Little India, Singapore
,Bunc Hostel,4,0.020174562,leisure,couple,2,Little India, Singapore
,Bunc Hostel,4,0.003618976,business,solo,2,Little India, Singapore
,Bunc Hostel,4,0.003618976,leisure,solo,2,Little India, Singapore
,Bunc Hostel,4,0.05759248,business,family,2,Little India, Singapore
,Burrow Hostel @ Smith,4.5,0.01650646,business,couple,1,Chinatown, Singapore
,Burrow Hostel @ Smith,4.5,0.043493212,business,friend,1,Chinatown, Singapore
,Burrow Hostel @ Smith,4.5,0.01650646,leisure,couple,1,Chinatown, Singapore
,Burrow Hostel @ Smith,4.5,0.043493212,leisure,friend,1,Chinatown, Singapore
,Carlton City Hotel Singapore,5,0.161887763,business,family,5,Chinatown, Singapore
,Carlton Hotel Singapore,5,0.10260861,business,family,5,City Hall, Singapore
,Central 65 Hostel,3,0.004077489,business,solo,1,Singapore,0
,Central 65 Hostel,3,0.076031244,leisure,couple,1,Singapore,0
,Central 65 Hostel,3,0.076031244,business,couple,1,Singapore,0
,Central 65 Hostel,3,0.004077489,leisure,solo,1,Singapore,0
,Champion Hotel,4,0.068089148,business,friend,3,Katong, Singapore
,Champion Hotel,4,0.068089148,leisure,friend,3,Katong, Singapore
,Champion Hotel,4,0.024677813,business,solo,3,Katong, Singapore
,Champion Hotel,4,0.024677813,leisure,solo,3,Katong, Singapore
,Changi Cove,4,0.038416821,business,solo,4,Singapore,0
,Changi Cove,4,0.038416821,leisure,solo,4,Singapore,0
,Changi Cove,4,0.082581427,business,friend,4,Singapore,0
,Checkers Backpackers,3,0.038416821,business,friend,1,Little India, Singapore
,Checkers Backpackers,3,0.030245468,business,couple,1,Little India, Singapore
,Checkers Backpackers,3,0.030245468,leisure,couple,1,Little India, Singapore
,Checkers Backpackers,3,0.038416821,leisure,friend,1,Little India, Singapore
,Chinatown Hotel,3,0.048536853,leisure,family,3,Chinatown, Singapore
,Chinatown Hotel,3,0.048536853,business,family,3,Chinatown, Singapore
,Chinatown Hotel,3,0.037679925,leisure,couple,3,Chinatown, Singapore
,Chinatown Hotel,3,0.037679925,business,couple,3,Chinatown, Singapore
,City Backpackers @ Hongkong Street,3,0.001375538,business,solo,1,Boat Quay, Singapore
,City Backpackers @ Hongkong Street,3,0.001375538,leisure,solo,1,Boat Quay, Singapore
,City Backpackers @ Hongkong Street,3,0.034257455,business,friend,1,Boat Quay, Singapore
,City Backpackers @ Hongkong Street,3,0.034257455,leisure,friend,1,Boat Quay, Singapore
,Classique Hotel,3,0.02205774,leisure,couple,3,Lavender, Singapore
,Classique Hotel,3,0.02205774,business,couple,3,Lavender, Singapore
,Copthorne King's Hotel,4,0.091571553,leisure,family,4,Robertson Quay, Singapore
,Copthorne King's Hotel,4,0.062292236,leisure,solo,4,Robertson Quay, Singapore
,Copthorne King's Hotel,4,0.091571553,business,family,4,Robertson Quay, Singapore
,Copthorne King's Hotel,4,0.062292236,business,solo,4,Robertson Quay, Singapore
,Coziee Lodge,4,0.022811011,leisure,friend,1,Singapore,0
,Coziee Lodge,4,0.022811011,business,friend,1,Singapore,0
,Coziee Lodge,4,0.008531613,business,couple,1,Singapore,0
,Coziee Lodge,4,0.001408289,leisure,solo,1,Singapore,0
,Coziee Lodge,4,0.008531613,leisure,couple,1,Singapore,0
,Coziee Lodge,4,0.001408289,business,solo,1,Singapore,0
,D'Kranji Farm Resort,3,0.116920759,leisure,friend,3,Singapore,0
,D'Kranji Farm Resort,3,0.055594675,business,solo,3,Singapore,0
,D'Kranji Farm Resort,3,0.116920759,business,friend,3,Singapore,0
,D'Kranji Farm Resort,3,0.055594675,leisure,solo,3,Singapore,0
,D'Resort @ Downtown East,4,0.059279152,leisure,family,3,Singapore,0
,D'Resort @ Downtown East,4,0.059279152,business,family,3,Singapore,0
,D'Resort @ Downtown East,4,0.067859892,leisure,friend,3,Singapore,0
,Days Hotel Singapore at Zhongshan Park,4,0.046391668,business,solo,3,Novena, Singapore
,Days Hotel Singapore at Zhongshan Park,4,0.046391668,leisure,couple,3,Novena, Singapore
,Days Hotel Singapore at Zhongshan Park,4,0.046391668,business,couple,3,Novena, Singapore
,Days Hotel Singapore at Zhongshan Park,4,0.046391668,leisure,solo,3,Novena, Singapore
,Dorsett Singapore,4,0.074393699,leisure,solo,4,Chinatown, Singapore
,Dorsett Singapore,4,0.074393699,business,solo,4,Chinatown, Singapore
,Dorsett Singapore,4,0.204824209,business,friend,4,Chinatown, Singapore
,Dorsett Singapore,4,0.204824209,leisure,friend,4,Chinatown, Singapore
,Dream Lodge,5,0.053957129,leisure,friend,No preference,Lavender, Singapore
,Dream Lodge,5,0.053957129,business,friend,No preference,Lavender, Singapore
,Five Stones Hostel,4,0.029017309,leisure,couple,1,Kampong Glam, Singapore
,Five Stones Hostel,4,0.029017309,business,couple,1,Kampong Glam, Singapore
,"Footprints Hostel, Singapore",4,0.038416821,leisure,couple,1,Little India, Singapore
,"Footprints Hostel, Singapore",4,0.003258716,business,solo,1,Little India, Singapore
,"Footprints Hostel, Singapore",4,0.038416821,business,couple,1,Little India, Singapore
,"Footprints Hostel, Singapore",4,0.003258716,leisure,solo,1,Little India, Singapore
,Fort Canning Lodge,3,0.053858876,leisure,solo,3,Dhoby Ghaut, Singapore
,Fort Canning Lodge,3,0.053858876,business,solo,3,Dhoby Ghaut, Singapore
,"Four Points by Sheraton Singapore, Riverview",4,0.054775902,business,solo,4,Robertson Quay, Singapore
,Four Seasons Hotel Singapore,5,0.204414823,leisure,family,5,Orchard, Singapore
,Four Seasons Hotel Singapore,5,0.204414823,business,family,5,Orchard, Singapore
,Fragrance Hotel - Balestier,3.5,0.035927751,leisure,family,2,Novena, Singapore
,Fragrance Hotel - Balestier,3.5,0.025512961,business,solo,2,Novena, Singapore
,Fragrance Hotel - Balestier,3.5,0.025512961,business,couple,2,Novena, Singapore
,Fragrance Hotel - Balestier,3.5,0.056740957,business,friend,2,Novena, Singapore
,Fragrance Hotel - Balestier,3.5,0.025512961,leisure,solo,2,Novena, Singapore
,Fragrance Hotel - Balestier,3.5,0.025512961,leisure,couple,2,Novena, Singapore
,Fragrance Hotel - Balestier,3.5,0.056740957,leisure,friend,2,Novena, Singapore
,Fragrance Hotel - Balestier,3.5,0.035927751,business,family,2,Novena, Singapore
,Fragrance Hotel - Bugis,3,0.0304911,leisure,solo,2,Singapore,0
,Fragrance Hotel - Bugis,3,0.042559811,business,family,2,Singapore,0
,Fragrance Hotel - Bugis,3,0.0304911,business,solo,2,Singapore,0
,Fragrance Hotel - Bugis,3,0.066697234,business,friend,2,Singapore,0
,Fragrance Hotel - Classic,3,0.030572977,leisure,solo,2,Novena, Singapore
,Fragrance Hotel - Classic,3,0.030572977,business,couple,2,Novena, Singapore
,Fragrance Hotel - Classic,3,0.030572977,business,solo,2,Novena, Singapore
,Fragrance Hotel - Classic,3,0.030572977,business,family,2,Novena, Singapore
,Fragrance Hotel - Crystal,3,0.028280413,business,family,2,Singapore,0
,Fragrance Hotel - Crystal,3,0.051730067,business,friend,2,Singapore,0
,Fragrance Hotel - Crystal,3,0.028280413,leisure,family,2,Singapore,0
,Fragrance Hotel - Crystal,3,0.021468223,leisure,couple,2,Singapore,0
,Fragrance Hotel - Crystal,3,0.021468223,business,couple,2,Singapore,0
,Fragrance Hotel - Crystal,3,0.021468223,leisure,solo,2,Singapore,0
,Fragrance Hotel - Crystal,3,0.051730067,leisure,friend,2,Singapore,0
,Fragrance Hotel - Crystal,3,0.021468223,business,solo,2,Singapore,0
,Fragrance Hotel - Emerald,3,0.066418851,business,friend,2,Singapore,0
,Fragrance Hotel - Emerald,3,0.030343721,business,couple,2,Singapore,0
,Fragrance Hotel - Emerald,3,0.030343721,leisure,couple,2,Singapore,0
,Fragrance Hotel - Imperial,3,0.033094798,business,solo,3,Lavender, Singapore
,Fragrance Hotel - Imperial,3,0.046031408,business,family,3,Lavender, Singapore
,Fragrance Hotel - Imperial,3,0.033094798,business,couple,3,Lavender, Singapore
,Fragrance Hotel - Imperial,3,0.033094798,leisure,couple,3,Lavender, Singapore
,Fragrance Hotel - Imperial,3,0.033094798,leisure,solo,3,Lavender, Singapore
,Fragrance Hotel - Kovan,2.5,0.043558714,leisure,couple,2,Singapore,0
,Fragrance Hotel - Kovan,2.5,0.043558714,business,couple,2,Singapore,0
,Fragrance Hotel - Kovan,2.5,0.092848838,leisure,friend,2,Singapore,0
,Fragrance Hotel - Kovan,2.5,0.092848838,business,friend,2,Singapore,0
,Fragrance Hotel - Kovan,2.5,0.043558714,business,solo,2,Singapore,0
,Fragrance Hotel - Lavender,2,0.051206052,business,family,2,Lavender, Singapore
,Fragrance Hotel - Lavender,2,0.108143515,business,friend,2,Lavender, Singapore
,Fragrance Hotel - Lavender,2,0.108143515,leisure,friend,2,Lavender, Singapore
,Fragrance Hotel - Lavender,2,0.051206052,business,solo,2,Lavender, Singapore
,Fragrance Hotel - Oasis,3,0.032488906,leisure,family,2,Novena, Singapore
,Fragrance Hotel - Oasis,3,0.022925639,business,solo,2,Novena, Singapore
,Fragrance Hotel - Oasis,3,0.022925639,leisure,solo,2,Novena, Singapore
,Fragrance Hotel - Ocean View,3,0.047390571,leisure,couple,2,Singapore,0
,Fragrance Hotel - Ocean View,3,0.047390571,business,couple,2,Singapore,0
,Fragrance Hotel - Ocean View,3,0.047390571,business,solo,2,Singapore,0
,Fragrance Hotel - Ocean View,3,0.047390571,leisure,solo,2,Singapore,0
,Fragrance Hotel - Riverside,3,0.038302193,leisure,couple,3,Boat Quay, Singapore
,Fragrance Hotel - Riverside,3,0.052974602,business,family,3,Boat Quay, Singapore
,Fragrance Hotel - Riverside,3,0.038302193,business,solo,3,Boat Quay, Singapore
,Fragrance Hotel - Riverside,3,0.038302193,business,couple,3,Boat Quay, Singapore
,Fragrance Hotel - Riverside,3,0.038302193,leisure,solo,3,Boat Quay, Singapore
,Fragrance Hotel - Royal,3,0.034110076,business,solo,2,Singapore,0
,Fragrance Hotel - Royal,3,0.034110076,business,couple,2,Singapore,0
,Fragrance Hotel - Royal,3,0.034110076,leisure,couple,2,Singapore,0
,Fragrance Hotel - Royal,3,0.034110076,leisure,solo,2,Singapore,0
,Fragrance Hotel - Royal,3,0.047390571,business,family,2,Singapore,0
,Fragrance Hotel - Ruby,3,0.019634172,business,solo,2,Singapore,0
,Fragrance Hotel - Ruby,3,0.019634172,business,couple,2,Singapore,0
,Fragrance Hotel - Ruby,3,0.025987849,business,family,2,Singapore,0
,Fragrance Hotel - Ruby,3,0.019634172,leisure,solo,2,Singapore,0
,Fragrance Hotel - Ruby,3,0.019634172,leisure,couple,2,Singapore,0
,Fragrance Hotel - Viva,3,0.047390571,leisure,solo,2,Singapore,0
,Fragrance Hotel - Viva,3,0.047390571,business,solo,2,Singapore,0
,Fragrance Hotel - Waterfront,3,0.034110076,business,couple,2,Singapore,0
,Fragrance Hotel - Waterfront,3,0.034110076,leisure,solo,2,Singapore,0
,Fragrance Hotel - Waterfront,3,0.034110076,leisure,couple,2,Singapore,0
,Furama City Centre,4,0.089098859,business,family,4,Pearl's Hill, Singapore
,Furama City Centre,4,0.132100807,leisure,friend,4,Pearl's Hill, Singapore
,Furama City Centre,4,0.132100807,business,friend,4,Pearl's Hill, Singapore
,Furama RiverFront,4,0.060998575,leisure,solo,4,Robertson Quay, Singapore
,Furama RiverFront,4,0.060998575,business,solo,4,Robertson Quay, Singapore
,Furama RiverFront,4,0.060998575,leisure,couple,4,Robertson Quay, Singapore
,G4 Station Backpackers' Hostel,4,0.042101299,business,family,1,Selegie, Singapore
,G4 Station Backpackers' Hostel,4,0.042101299,leisure,family,1,Selegie, Singapore
,Genting Hotel Jurong,3.5,0.064175414,business,solo,3,Jurong East, Singapore
,Genting Hotel Jurong,3.5,0.064175414,leisure,solo,3,Jurong East, Singapore
,Genting Hotel Jurong,3.5,0.064175414,business,couple,3,Jurong East, Singapore
,Genting Hotel Jurong,3.5,0.064175414,leisure,couple,3,Jurong East, Singapore
,Golden Royal Hotel,3,0.034208329,business,solo,2,Little India, Singapore
,Golden Royal Hotel,3,0.046375293,business,family,2,Little India, Singapore
,Golden Royal Hotel,3,0.034208329,leisure,solo,2,Little India, Singapore
,Grand Copthorne Waterfront,4,0.100561678,business,family,5,Robertson Quay, Singapore
,Grand Copthorne Waterfront,4,0.100561678,leisure,family,5,Robertson Quay, Singapore
,Grand Copthorne Waterfront,4,0.164344081,leisure,friend,5,Robertson Quay, Singapore
,Grand Copthorne Waterfront,4,0.079306336,leisure,solo,5,Robertson Quay, Singapore
,Grand Copthorne Waterfront,4,0.164344081,business,friend,5,Robertson Quay, Singapore
,Grand Copthorne Waterfront,4,0.079306336,business,solo,5,Robertson Quay, Singapore
,Grand Hyatt Singapore,4,0.190512061,business,family,5,Orchard, Singapore
,Grand Hyatt Singapore,4,0.157810274,leisure,couple,5,Orchard, Singapore
,Grand Hyatt Singapore,4,0.190512061,leisure,family,5,Orchard, Singapore
,Grand Hyatt Singapore,4,0.157810274,business,couple,5,Orchard, Singapore
,Grand Mercure Singapore Roxy,4,0.117330146,business,friend,4,Katong, Singapore
,Grand Mercure Singapore Roxy,4,0.05579118,leisure,solo,4,Katong, Singapore
,Grand Mercure Singapore Roxy,4,0.117330146,leisure,friend,4,Katong, Singapore
,Grand Mercure Singapore Roxy,4,0.05579118,business,solo,4,Katong, Singapore
,Grand Park City Hall,3,0.110779963,leisure,couple,5,City Hall, Singapore
,Grand Park City Hall,3,0.163934695,business,family,5,City Hall, Singapore
,Grand Park City Hall,3,0.245697349,business,friend,5,City Hall, Singapore
,Grand Park City Hall,3,0.110779963,business,couple,5,City Hall, Singapore
,Grand Park City Hall,3,0.245697349,leisure,friend,5,City Hall, Singapore
,Grand Park Orchard,4,0.237525996,business,friend,5,Orchard, Singapore
,Grand Park Orchard,4,0.115905481,leisure,couple,5,Orchard, Singapore
,Grand Park Orchard,4,0.115905481,business,couple,5,Orchard, Singapore
,Grand Park Orchard,4,0.237525996,leisure,friend,5,Orchard, Singapore
